  48713.98,6101777.00
  46992.62,6136446.50
  45284.72,6171115.50
  43590.33,6205784.00
  41909.50,6240452.00
  40242.27,6275119.50
  38588.70,6309787.00
  36948.84,6344453.50
  35322.74,6379120.00
  33710.43,6413786.00
  32111.98,6448451.00
  30527.42,6483116.50
  28956.81,6517781.00
  27400.18,6552445.00
  25857.59,6587108.50
  24329.08,6621772.00
  22814.70,6656435.00
  77265.94,6103155.00
  75654.15,6137819.00
  74054.98,6172482.50
  72468.46,6207145.00
  70894.64,6241807.50
  69333.58,6276469.00
  67785.30,6311129.50
  66249.88,6345790.00
  64727.33,6380450.00
  63217.71,6415109.00
  61721.07,6449767.50
  60237.45,6484425.50
  58766.89,6519083.00
  57309.43,6553739.50
  55865.13,6588396.00
  54434.01,6623051.50
  53016.12,6657706.50
 105813.62,6104442.50
 104311.26,6139101.50
 102820.66,6173759.50
 101341.87,6208417.00
  99874.92,6243073.50
  98419.87,6277729.00
  96976.74,6312384.50
  95545.59,6347038.50
  94126.45,6381692.00
  92719.38,6416345.00
  91324.41,6450997.00
  89941.57,6485648.50
  88570.91,6520299.00
  87212.48,6554949.00
  85866.30,6589598.50
  84532.42,6624246.50
  83210.88,6658894.50
 134357.31,6105639.50
 132964.23,6140293.50
 131582.08,6174947.00
 130210.88,6209599.00
 128850.66,6244250.50
 127501.47,6278901.00
 126163.36,6313550.50
 124836.35,6348199.50
 123520.48,6382847.50
 122215.81,6417494.50
 120922.36,6452140.50
 119640.17,6486785.50
 118369.28,6521430.00
 117109.73,6556073.50
 115861.55,6590716.00
 114624.77,6625358.00
 113399.45,6659999.00
 162897.30,6106746.00
 161613.39,6141396.00
 160339.55,6176044.50
 159075.80,6210692.50
 157822.19,6245339.00
 156578.73,6279984.50
 155345.50,6314629.00
 154122.50,6349272.50
 152909.80,6383915.50
 151707.39,6418557.00
 150515.33,6453197.50
 149333.66,6487837.00
 148162.41,6522475.50
 147001.61,6557113.00
 145851.28,6591749.50
 144711.48,6626385.50
 143582.23,6661020.00
 191433.88,6107762.50
 190259.00,6142408.50
 189093.36,6177053.00
 187936.95,6211696.50
 186789.81,6246338.50
 185652.00,6280979.50
 184523.52,6315619.50
 183404.42,6350258.50
 182294.73,6384896.00
 181194.48,6419532.50
 180103.70,6454168.00
 179022.44,6488802.50
 177950.70,6523436.00
 176888.53,6558068.00
 175835.95,6592699.00
 174793.02,6627329.00
 173759.73,6661958.00
 219967.31,6108689.00
 218901.39,6143331.00
 217843.83,6177972.00
 216794.64,6212611.50
 215753.89,6247249.50
 214721.59,6281886.50
 213697.77,6316522.00
 212682.45,6351156.50
 211675.69,6385790.00
 210677.48,6420422.00
 209687.88,6455053.00
 208706.89,6489682.50
 207734.56,6524311.00
 206770.92,6558938.00
 205815.98,6593564.00
 204869.78,6628189.00
 203932.36,6662812.50
 248497.91,6109525.50
 247540.83,6144164.00
 246591.25,6178801.50
 245649.22,6213437.50
 244714.73,6248072.00
 243787.86,6282705.00
 242868.58,6317337.00
 241956.95,6351967.50
 241053.00,6386597.00
 240156.75,6421225.00
 239268.20,6455851.50
 238387.42,6490477.00
 237514.41,6525101.00
 236649.19,6559723.50
 235791.80,6594345.00
 234942.25,6628965.00
 234100.56,6663584.00
 277025.97,6110271.50
 276177.63,6144907.50
 275335.94,6179541.50
 274500.97,6214174.50
 273672.69,6248806.00
 272851.13,6283436.00
 272036.31,6318064.50
 271228.28,6352691.50
 270427.06,6387317.00
 269632.66,6421941.50
 268845.13,6456564.50
 268064.44,6491186.00
 267290.63,6525806.00
 266523.75,6560424.50
 265763.81,6595042.00
 265010.81,6629658.00
 264264.81,6664272.50
 305551.72,6110928.00
 304812.09,6145561.50
 304078.22,6180193.00
 303350.22,6214823.00
 302628.03,6249451.50
 301911.75,6284078.50
 301201.31,6318704.00
 300496.81,6353328.00
 299798.25,6387950.50
 299105.63,6422571.50
 298418.97,6457191.00
 297738.31,6491809.50
 297063.66,6526426.00
 296395.06,6561041.00
 295732.47,6595655.00
 295075.97,6630267.00
 294425.56,6664878.00
 334075.53,6111495.00
 333444.50,6146125.50
 332818.41,6180755.00
 332197.28,6215382.50
 331581.16,6250008.50
 330970.03,6284633.00
 330363.94,6319256.00
 329762.91,6353877.50
 329166.91,6388497.50
 328576.00,6423115.50
 327990.19,6457732.50
 327409.47,6492347.50
 326833.91,6526961.00
 326263.47,6561573.50
 325698.22,6596184.00
 325138.13,6630793.00
 324583.22,6665400.50
 362597.66,6111972.00
 362075.16,6146600.50
 361556.78,6181228.00
 361042.50,6215853.50
 360532.34,6250477.50
 360026.38,6285100.00
 359524.53,6319721.00
 359026.88,6354340.00
 358533.41,6388957.50
 358044.16,6423573.50
 357559.13,6458187.50
 357078.31,6492800.50
 356601.75,6527411.50
 356129.47,6562021.00
 355661.44,6596629.00
 355197.72,6631235.50
 354738.28,6665840.50
 391118.38,6112359.00
 390704.38,6146986.50
 390293.66,6181612.00
 389886.16,6216236.00
 389481.97,6250858.50
 389081.06,6285479.00
 388683.44,6320098.00
 388289.13,6354715.50
 387898.16,6389331.00
 387510.50,6423945.00
 387126.19,6458557.50
 386745.22,6493168.00
 386367.66,6527777.00
 385993.44,6562384.50
 385622.59,6596990.50
 385255.19,6631595.00
 384891.16,6666197.50
 419638.00,6112656.50
 419332.47,6147282.50
 419029.34,6181907.00
 418728.63,6216530.00
 418430.31,6251151.00
 418134.44,6285770.00
 417841.00,6320388.00
 417550.00,6355004.00
 417261.47,6389618.00
 416975.38,6424230.50
 416691.75,6458841.50
 416410.63,6493450.50
 416131.97,6528058.00
 415855.78,6562664.00
 415582.13,6597268.50
 415310.97,6631871.00
 415042.31,6666472.00
 448156.78,6112864.00
 447959.69,6147489.50
 447764.16,6182113.00
 447570.16,6216735.00
 447377.75,6251355.00
 447186.88,6285973.50
 446997.59,6320590.50
 446809.88,6355205.50
 446623.75,6389818.50
 446439.19,6424430.00
 446256.25,6459040.00
 446074.88,6493648.00
 445895.13,6528254.50
 445716.97,6562859.00
 445540.44,6597462.50
 445365.53,6632064.00
 445192.22,6666663.50
 476675.06,6112982.50
 476586.38,6147607.00
 476498.41,6182230.50
 476411.13,6216852.00
 476324.56,6251471.50
 476238.69,6286089.50
 476153.53,6320705.50
 476069.09,6355320.00
 475985.34,6389932.50
 475902.31,6424543.50
 475820.00,6459152.50
 475738.41,6493760.00
 475657.53,6528366.00
 475577.41,6562970.00
 475497.97,6597572.50
 475419.28,6632173.50
 475341.31,6666772.50
 505193.09,6113011.00
 505212.84,6147635.50
 505232.41,6182258.50
 505251.84,6216880.00
 505271.13,6251499.50
 505290.25,6286117.00
 505309.19,6320733.00
 505328.00,6355347.50
 505346.66,6389960.00
 505365.13,6424571.00
 505383.47,6459180.00
 505401.63,6493787.00
 505419.63,6528393.00
 505437.47,6562997.00
 505455.16,6597599.00
 505472.69,6632200.00
 505490.03,6666799.00
